person_id,center_id,td,rcs,phs
P0074,C05,21.22,blocked,moderate
P0074,C06,2.0,partially_blocked,none
P0074,C07,36.83,clear,minor
P0074,C08,5.74,clear,minor
P0074,C09,62.14,clear,minor
P0075,C00,47.44,blocked,minor
P0075,C01,27.57,clear,minor
P0075,C02,16.35,partially_blocked,moderate
P0075,C03,11.94,blocked,minor
P0075,C04,6.88,partially_blocked,minor
P0075,C05,20.52,clear,significant
P0075,C06,18.5,partially_blocked,none
P0075,C07,36.43,clear,none
P0075,C08,34.62,clear,extreme
P0075,C09,16.87,clear,significant
P0076,C00,31.54,clear,none
P0076,C01,50.6,partially_blocked,moderate
P0076,C02,50.82,partially_blocked,moderate
P0076,C03,5.56,clear,minor
P0076,C04,5.89,clear,moderate
P0076,C05,8.71,clear,significant
P0076,C06,34.03,clear,minor
P0076,C07,53.43,clear,none
P0076,C08,21.49,clear,moderate
P0076,C09,17.28,clear,moderate
P0077,C00,35.97,partially_blocked,minor
P0077,C01,9.12,blocked,moderate
P0077,C02,66.55,clear,none
P0077,C03,18.97,clear,none
P0077,C04,16.03,partially_blocked,none
P0077,C05,63.32,clear,moderate
P0077,C06,25.27,partially_blocked,none
P0077,C07,11.43,clear,none
P0077,C08,28.06,blocked,none
P0077,C09,13.25,partially_blocked,minor
P0078,C00,3.39,clear,minor
P0078,C01,10.71,clear,minor
P0078,C02,11.23,clear,none
P0078,C03,22.21,clear,minor
P0078,C04,23.4,clear,moderate
P0078,C05,22.7,partially_blocked,significant
P0078,C06,2.0,partially_blocked,minor
P0078,C07,21.94,partially_blocked,moderate
P0078,C08,55.36,blocked,minor
P0078,C09,35.75,partially_blocked,minor
P0079,C00,48.09,partially_blocked,minor
P0079,C01,21.67,blocked,none
P0079,C02,23.46,partially_blocked,extreme
P0079,C03,16.27,partially_blocked,minor
P0079,C04,19.25,clear,minor
P0079,C05,68.15,partially_blocked,none
P0079,C06,39.63,partially_blocked,extreme
P0079,C07,50.39,clear,significant
P0079,C08,27.88,clear,significant
P0079,C09,52.07,clear,minor
P0080,C00,64.61,partially_blocked,minor
P0080,C01,38.92,clear,none
P0080,C02,65.47,clear,minor
P0080,C03,48.59,blocked,minor
P0080,C04,58.68,partially_blocked,moderate
P0080,C05,14.38,partially_blocked,significant
P0080,C06,52.28,blocked,moderate
P0080,C07,52.1,partially_blocked,significant
P0080,C08,20.67,partially_blocked,minor
P0080,C09,58.45,partially_blocked,minor
P0081,C00,3.68,clear,moderate
P0081,C01,24.83,clear,moderate
P0081,C02,12.51,blocked,minor
P0081,C03,32.51,clear,none
P0081,C04,8.61,clear,none
P0081,C05,49.01,blocked,minor
P0081,C06,14.82,blocked,moderate
P0081,C07,42.73,blocked,extreme
P0081,C08,58.14,partially_blocked,minor
P0081,C09,39.77,clear,minor
P0082,C00,13.72,clear,none
P0082,C01,10.0,clear,moderate
P0082,C02,17.77,partially_blocked,minor
P0082,C03,16.52,partially_blocked,significant
P0082,C04,33.93,partially_blocked,significant
P0082,C05,14.1,clear,significant
P0082,C06,62.91,partially_blocked,significant
P0082,C07,43.2,clear,minor
P0082,C08,47.43,partially_blocked,none
P0082,C09,53.34,clear,none
P0083,C00,26.14,partially_blocked,moderate
P0083,C01,27.97,clear,moderate
P0083,C02,19.68,partially_blocked,minor
P0083,C03,12.98,clear,none
P0083,C04,12.8,partially_blocked,extreme
P0083,C05,2.0,clear,minor
P0083,C06,21.07,partially_blocked,minor
P0083,C07,36.08,clear,significant
P0083,C08,24.78,partially_blocked,none
P0083,C09,7.65,clear,moderate
P0084,C00,42.24,partially_blocked,none
P0084,C01,9.03,clear,minor
P0084,C02,44.21,clear,significant
P0084,C03,8.4,clear,none
P0084,C04,2.0,clear,moderate
P0084,C05,13.14,clear,moderate
P0084,C06,62.87,clear,minor
P0084,C07,3.37,partially_blocked,minor
P0084,C08,31.48,partially_blocked,extreme
P0084,C09,28.4,clear,extreme
P0085,C00,9.85,blocked,moderate
P0085,C01,5.24,clear,none
P0085,C02,20.74,partially_blocked,minor
P0085,C03,4.79,partially_blocked,none
P0085,C04,13.79,clear,minor
P0085,C05,41.83,clear,moderate
P0085,C06,24.95,partially_blocked,none
P0085,C07,35.01,partially_blocked,minor
P0085,C08,51.05,clear,minor
P0085,C09,13.69,blocked,none
P0086,C00,28.48,clear,none
P0086,C01,18.95,clear,none
P0086,C02,42.97,clear,none
P0086,C03,40.92,partially_blocked,moderate
P0086,C04,2.64,clear,minor
P0086,C05,26.75,partially_blocked,none
P0086,C06,21.82,partially_blocked,minor
P0086,C07,28.95,clear,moderate
P0086,C08,62.46,partially_blocked,minor
P0086,C09,34.11,partially_blocked,moderate
P0087,C00,34.2,clear,extreme
P0087,C01,28.63,partially_blocked,minor
P0087,C02,36.83,clear,none
P0087,C03,59.29,clear,none
P0087,C04,57.92,blocked,none
P0087,C05,6.57,blocked,moderate
P0087,C06,17.63,clear,minor
P0087,C07,43.05,partially_blocked,moderate
P0087,C08,36.9,partially_blocked,none
P0087,C09,29.95,blocked,moderate
P0088,C00,44.22,partially_blocked,significant
P0088,C01,16.03,partially_blocked,moderate
P0088,C02,23.96,clear,none
P0088,C03,16.4,clear,none
P0088,C04,8.18,clear,none
P0088,C05,12.36,clear,minor
P0088,C06,20.63,clear,minor
P0088,C07,74.72,partially_blocked,none
P0088,C08,5.61,partially_blocked,none
P0088,C09,12.53,clear,moderate
P0089,C00,19.86,clear,moderate
P0089,C01,22.64,clear,significant
P0089,C02,12.46,clear,moderate
P0089,C03,43.42,blocked,minor
P0089,C04,10.75,partially_blocked,none
P0089,C05,35.59,blocked,extreme
P0089,C06,61.8,partially_blocked,minor
P0089,C07,16.87,partially_blocked,moderate
P0089,C08,62.46,partially_blocked,significant
P0089,C09,11.5,partially_blocked,moderate
P0090,C00,19.19,partially_blocked,moderate
P0090,C01,3.09,clear,none
P0090,C02,14.52,blocked,moderate
P0090,C03,25.72,partially_blocked,moderate
P0090,C04,34.33,partially_blocked,none
P0090,C05,19.6,partially_blocked,none
P0090,C06,10.83,partially_blocked,none
P0090,C07,84.33,partially_blocked,significant
P0090,C08,7.55,blocked,none
P0090,C09,47.38,partially_blocked,minor
P0091,C00,40.74,partially_blocked,none
P0091,C01,53.32,blocked,none
P0091,C02,40.97,partially_blocked,moderate
P0091,C03,37.32,clear,minor
P0091,C04,30.48,clear,none
P0091,C05,15.36,clear,minor
P0091,C06,2.91,clear,minor
P0091,C07,22.06,clear,minor
P0091,C08,22.96,partially_blocked,moderate
P0091,C09,42.21,blocked,moderate
P0092,C00,7.98,partially_blocked,minor
P0092,C01,6.13,clear,minor
P0092,C02,42.15,partially_blocked,minor
P0092,C03,14.52,partially_blocked,none
P0092,C04,22.54,clear,minor
P0092,C05,41.51,partially_blocked,minor
P0092,C06,18.06,blocked,minor
P0092,C07,41.85,partially_blocked,minor
P0092,C08,3.64,partially_blocked,moderate
P0092,C09,4.85,blocked,minor
P0093,C00,30.36,clear,none
P0093,C01,13.43,partially_blocked,none
P0093,C02,31.49,clear,none
P0093,C03,28.48,partially_blocked,none
P0093,C04,47.41,clear,minor
P0093,C05,14.13,partially_blocked,significant
P0093,C06,57.81,clear,minor
P0093,C07,23.96,blocked,none
P0093,C08,26.87,clear,minor
P0093,C09,30.81,partially_blocked,none
P0094,C00,26.58,partially_blocked,moderate
P0094,C01,28.51,partially_blocked,moderate
P0094,C02,49.02,partially_blocked,moderate
P0094,C03,33.5,clear,minor
P0094,C04,49.98,clear,significant
P0094,C05,41.78,clear,moderate
P0094,C06,41.61,partially_blocked,moderate
P0094,C07,35.2,partially_blocked,minor
P0094,C08,24.95,partially_blocked,moderate
P0094,C09,26.85,partially_blocked,minor
P0095,C00,13.81,clear,minor
P0095,C01,33.14,clear,none
P0095,C02,14.71,partially_blocked,minor
P0095,C03,33.83,partially_blocked,moderate
P0095,C04,50.63,blocked,significant
P0095,C05,11.16,partially_blocked,minor
P0095,C06,18.74,blocked,none
P0095,C07,59.99,clear,minor
P0095,C08,43.65,partially_blocked,extreme
P0095,C09,11.14,clear,minor
P0096,C00,40.85,partially_blocked,moderate
P0096,C01,23.14,partially_blocked,none
P0096,C02,15.16,partially_blocked,none
P0096,C03,37.07,clear,moderate
P0096,C04,52.94,clear,extreme
P0096,C05,62.05,partially_blocked,none
P0096,C06,49.19,partially_blocked,none
P0096,C07,9.24,partially_blocked,minor
P0096,C08,22.12,partially_blocked,minor
P0096,C09,7.84,clear,moderate
P0097,C00,4.17,clear,none
P0097,C01,12.27,blocked,significant
P0097,C02,15.44,clear,none
P0097,C03,49.17,clear,minor
P0097,C04,14.8,clear,minor
P0097,C05,13.5,clear,minor
P0097,C06,16.1,clear,extreme
P0097,C07,7.46,partially_blocked,minor
P0097,C08,39.24,clear,minor
P0097,C09,48.79,clear,moderate
P0098,C00,9.1,clear,moderate
P0098,C01,25.14,partially_blocked,minor
P0098,C02,2.88,clear,minor
P0098,C03,11.32,clear,moderate
P0098,C04,5.55,partially_blocked,significant
P0098,C05,4.94,clear,significant
P0098,C06,39.69,partially_blocked,moderate
P0098,C07,41.6,clear,extreme
P0098,C08,33.46,clear,moderate
P0098,C09,9.31,partially_blocked,extreme
P0099,C00,29.28,clear,minor
P0099,C01,9.45,blocked,none
P0099,C02,55.26,blocked,significant
P0099,C03,27.13,clear,none
P0099,C04,36.6,partially_blocked,moderate
P0099,C05,17.15,clear,minor
P0099,C06,37.88,clear,none
P0099,C07,8.04,clear,minor
P0099,C08,49.4,partially_blocked,minor
P0099,C09,70.47,partially_blocked,moderate
P0100,C00,24.85,clear,minor
P0100,C01,11.57,partially_blocked,none
P0100,C02,50.41,blocked,significant
P0100,C03,22.71,clear,minor
P0100,C04,72.46,blocked,none
P0100,C05,49.58,partially_blocked,minor
P0100,C06,14.26,clear,minor
P0100,C07,54.27,clear,minor
P0100,C08,10.25,partially_blocked,minor
P0100,C09,47.22,partially_blocked,minor
P0101,C00,9.86,partially_blocked,moderate
P0101,C01,20.31,partially_blocked,minor
P0101,C02,18.98,blocked,minor
P0101,C03,17.44,partially_blocked,moderate
P0101,C04,21.26,blocked,none
P0101,C05,38.43,blocked,significant
P0101,C06,21.37,partially_blocked,moderate
P0101,C07,22.15,partially_blocked,moderate
P0101,C08,30.82,blocked,significant
P0101,C09,31.18,blocked,minor
P0102,C00,52.5,blocked,minor
P0102,C01,38.69,clear,significant
P0102,C02,19.07,clear,significant
P0102,C03,66.78,clear,extreme
P0102,C04,5.99,blocked,none
P0102,C05,10.15,partially_blocked,none
P0102,C06,11.52,clear,moderate
P0102,C07,23.69,clear,none
P0102,C08,5.65,blocked,minor
P0102,C09,6.54,blocked,moderate
P0103,C00,12.09,clear,extreme
P0103,C01,27.63,blocked,none
P0103,C02,12.66,clear,moderate
P0103,C03,5.69,clear,extreme
P0103,C04,12.65,clear,moderate
P0103,C05,26.45,partially_blocked,minor
P0103,C06,9.6,blocked,moderate
P0103,C07,32.9,clear,minor
P0103,C08,23.9,blocked,minor
P0103,C09,12.39,clear,none
P0104,C00,24.64,clear,moderate
P0104,C01,57.54,partially_blocked,significant
P0104,C02,20.53,clear,minor
P0104,C03,35.91,partially_blocked,moderate
P0104,C04,15.96,blocked,none
P0104,C05,8.87,clear,moderate
P0104,C06,38.93,blocked,none
P0104,C07,15.37,clear,minor
P0104,C08,7.38,clear,moderate
P0104,C09,29.98,partially_blocked,minor
P0105,C00,19.53,partially_blocked,moderate
P0105,C01,42.48,clear,minor
P0105,C02,13.66,clear,moderate
P0105,C03,15.87,clear,none
P0105,C04,2.48,clear,moderate
P0105,C05,11.44,clear,none
P0105,C06,24.32,clear,none
P0105,C07,34.49,partially_blocked,moderate
P0105,C08,65.15,clear,moderate
P0105,C09,51.39,clear,minor
P0106,C00,23.06,clear,minor
P0106,C01,59.44,clear,moderate
P0106,C02,33.73,partially_blocked,extreme
P0106,C03,18.83,partially_blocked,extreme
P0106,C04,29.27,blocked,moderate
P0106,C05,9.35,clear,extreme
P0106,C06,27.85,partially_blocked,extreme
P0106,C07,24.44,clear,moderate
P0106,C08,20.62,blocked,none
P0106,C09,2.0,partially_blocked,minor
P0107,C00,47.77,partially_blocked,significant
P0107,C01,18.61,partially_blocked,moderate
P0107,C02,41.53,partially_blocked,none
P0107,C03,10.92,clear,none
P0107,C04,61.02,clear,significant
P0107,C05,14.93,blocked,minor
P0107,C06,53.55,clear,moderate
P0107,C07,48.39,partially_blocked,moderate
P0107,C08,53.8,clear,none
P0107,C09,40.11,clear,none
P0108,C00,27.56,blocked,minor
P0108,C01,12.54,clear,significant
P0108,C02,6.63,partially_blocked,minor
P0108,C03,10.31,clear,none
P0108,C04,36.3,partially_blocked,minor
P0108,C05,14.99,blocked,none
P0108,C06,20.15,partially_blocked,minor
P0108,C07,35.04,clear,none
P0108,C08,14.3,partially_blocked,significant
P0108,C09,40.65,clear,significant
P0109,C00,15.67,partially_blocked,minor
P0109,C01,19.22,clear,significant
P0109,C02,4.5,partially_blocked,minor
P0109,C03,8.92,blocked,moderate
P0109,C04,5.23,partially_blocked,moderate
P0109,C05,60.96,partially_blocked,minor
P0109,C06,30.57,partially_blocked,minor
P0109,C07,35.78,clear,none
P0109,C08,27.73,partially_blocked,moderate
P0109,C09,27.51,partially_blocked,moderate
P0110,C00,4.53,partially_blocked,significant
P0110,C01,43.67,clear,minor
P0110,C02,33.68,partially_blocked,moderate
P0110,C03,55.39,partially_blocked,moderate
P0110,C04,11.96,clear,moderate
P0110,C05,58.7,clear,none
P0110,C06,10.44,clear,minor
P0110,C07,11.04,blocked,none
P0110,C08,36.02,blocked,minor
P0110,C09,59.34,partially_blocked,significant
P0111,C00,32.32,partially_blocked,none
P0111,C01,8.43,partially_blocked,minor
P0111,C02,53.27,partially_blocked,moderate
P0111,C03,36.7,blocked,moderate
P0111,C04,12.19,partially_blocked,moderate
P0111,C05,31.47,partially_blocked,none
P0111,C06,51.81,clear,minor
P0111,C07,33.05,partially_blocked,none
P0111,C08,8.47,clear,minor
P0111,C09,2.86,blocked,none
P0112,C00,50.75,clear,moderate
P0112,C01,14.41,clear,minor
P0112,C02,15.26,partially_blocked,moderate
P0112,C03,46.02,clear,none
P0112,C04,39.08,clear,minor
P0112,C05,32.67,partially_blocked,none
P0112,C06,2.0,clear,none
P0112,C07,19.16,partially_blocked,moderate
P0112,C08,2.08,partially_blocked,none
P0112,C09,11.04,clear,minor
P0113,C00,9.33,partially_blocked,minor
P0113,C01,78.75,partially_blocked,minor
P0113,C02,27.1,partially_blocked,none
P0113,C03,5.22,blocked,none
P0113,C04,2.0,partially_blocked,moderate
P0113,C05,36.31,partially_blocked,significant
P0113,C06,11.17,partially_blocked,extreme
P0113,C07,5.28,clear,moderate
P0113,C08,19.24,partially_blocked,moderate
P0113,C09,34.11,partially_blocked,none
P0114,C00,21.38,partially_blocked,significant
P0114,C01,42.68,clear,none
P0114,C02,38.62,clear,none
P0114,C03,29.57,partially_blocked,minor
P0114,C04,43.89,partially_blocked,moderate
P0114,C05,6.18,blocked,none
P0114,C06,15.25,clear,minor
P0114,C07,21.7,clear,none
P0114,C08,49.67,clear,none
P0114,C09,63.47,clear,none
P0115,C00,33.22,clear,minor
P0115,C01,43.38,partially_blocked,moderate
P0115,C02,33.22,blocked,minor
P0115,C03,30.42,clear,minor
P0115,C04,2.0,partially_blocked,none
P0115,C05,42.69,partially_blocked,minor
P0115,C06,21.09,clear,significant
P0115,C07,19.59,partially_blocked,minor
P0115,C08,19.77,partially_blocked,minor
P0115,C09,51.28,clear,minor
P0116,C00,2.0,clear,none
P0116,C01,54.46,clear,none
P0116,C02,34.74,partially_blocked,minor
P0116,C03,12.58,clear,none
P0116,C04,9.32,blocked,moderate
P0116,C05,59.0,partially_blocked,minor
P0116,C06,22.38,partially_blocked,minor
P0116,C07,34.85,partially_blocked,extreme
P0116,C08,45.42,partially_blocked,minor
P0116,C09,37.27,clear,minor
P0117,C00,26.1,partially_blocked,minor
P0117,C01,26.91,partially_blocked,moderate
P0117,C02,37.29,clear,minor
P0117,C03,12.54,partially_blocked,extreme
P0117,C04,19.47,partially_blocked,moderate
P0117,C05,16.47,clear,minor
P0117,C06,35.12,clear,moderate
P0117,C07,43.56,partially_blocked,extreme
P0117,C08,5.57,partially_blocked,none
P0117,C09,19.7,clear,moderate
P0118,C00,36.52,partially_blocked,moderate
P0118,C01,27.06,partially_blocked,none
P0118,C02,10.13,clear,none
P0118,C03,5.71,clear,minor
P0118,C04,4.92,partially_blocked,minor
P0118,C05,9.71,clear,minor
P0118,C06,8.17,blocked,none
P0118,C07,12.99,blocked,moderate
P0118,C08,35.46,partially_blocked,minor
P0118,C09,13.31,clear,moderate
P0119,C00,44.79,clear,moderate
P0119,C01,11.41,clear,moderate
P0119,C02,59.84,partially_blocked,none
P0119,C03,3.95,partially_blocked,moderate
P0119,C04,13.1,blocked,none
P0119,C05,10.38,clear,significant
P0119,C06,40.99,clear,none
P0119,C07,15.77,clear,none
P0119,C08,12.5,blocked,none
P0119,C09,51.86,clear,minor
P0120,C00,16.51,blocked,none
P0120,C01,15.89,clear,moderate
P0120,C02,70.27,blocked,minor
P0120,C03,46.38,clear,moderate
P0120,C04,20.31,clear,none
P0120,C05,42.39,partially_blocked,significant
P0120,C06,53.02,clear,none
P0120,C07,43.27,clear,none
P0120,C08,43.55,blocked,moderate
P0120,C09,85.02,clear,significant
P0121,C00,2.0,partially_blocked,none
P0121,C01,31.33,partially_blocked,minor
P0121,C02,50.96,blocked,moderate
P0121,C03,44.06,partially_blocked,significant
P0121,C04,3.11,clear,moderate
P0121,C05,22.77,partially_blocked,minor
P0121,C06,5.83,partially_blocked,extreme
P0121,C07,12.69,clear,none
P0121,C08,37.65,blocked,minor
P0121,C09,60.72,blocked,none
P0122,C00,26.92,partially_blocked,moderate
P0122,C01,26.92,clear,none
P0122,C02,27.3,clear,minor
P0122,C03,7.15,clear,none
P0122,C04,9.46,clear,moderate
P0122,C05,53.59,partially_blocked,minor
P0122,C06,42.59,blocked,moderate
P0122,C07,24.22,blocked,none
P0122,C08,29.97,clear,none
P0122,C09,37.87,clear,moderate
P0123,C00,24.25,clear,moderate
P0123,C01,3.55,clear,minor
P0123,C02,27.73,clear,extreme
P0123,C03,42.71,blocked,moderate
P0123,C04,4.54,partially_blocked,minor
P0123,C05,19.37,partially_blocked,minor
P0123,C06,33.68,clear,significant
P0123,C07,17.46,partially_blocked,moderate
P0123,C08,25.04,partially_blocked,significant
P0123,C09,58.33,clear,moderate
P0124,C00,22.96,partially_blocked,none
P0124,C01,2.0,clear,none
P0124,C02,32.02,partially_blocked,moderate
P0124,C03,4.94,clear,extreme
P0124,C04,42.42,clear,minor
P0124,C05,46.79,clear,none
P0124,C06,30.7,partially_blocked,none
P0124,C07,32.24,blocked,moderate
P0124,C08,16.72,clear,none
P0124,C09,21.8,partially_blocked,none
P0125,C00,14.17,clear,minor
P0125,C01,28.17,partially_blocked,moderate
P0125,C02,6.04,partially_blocked,none
P0125,C03,28.36,clear,extreme
P0125,C04,56.1,partially_blocked,minor
P0125,C05,39.69,clear,none
P0125,C06,67.26,partially_blocked,minor
P0125,C07,19.1,clear,none
P0125,C08,29.94,clear,minor
P0125,C09,27.63,clear,minor
P0126,C00,10.14,clear,none
P0126,C01,64.41,partially_blocked,significant
P0126,C02,68.34,clear,none
P0126,C03,10.0,clear,minor
P0126,C04,12.75,clear,extreme
P0126,C05,36.32,blocked,none
P0126,C06,17.25,blocked,minor
P0126,C07,23.38,clear,none
P0126,C08,57.88,clear,none
P0126,C09,23.6,clear,extreme
P0127,C00,9.11,clear,minor
P0127,C01,41.08,clear,moderate
P0127,C02,37.4,blocked,significant
P0127,C03,30.47,partially_blocked,significant
P0127,C04,35.09,blocked,moderate
P0127,C05,6.1,blocked,moderate
P0127,C06,38.64,clear,minor
P0127,C07,13.77,partially_blocked,minor
P0127,C08,6.36,partially_blocked,moderate
P0127,C09,41.84,partially_blocked,moderate
P0128,C00,47.74,partially_blocked,none
P0128,C01,15.15,partially_blocked,significant
P0128,C02,4.46,clear,minor
P0128,C03,29.59,clear,none
P0128,C04,35.24,partially_blocked,moderate
P0128,C05,10.04,clear,minor
P0128,C06,28.21,blocked,moderate
P0128,C07,22.82,blocked,none
P0128,C08,29.76,clear,minor
P0128,C09,27.23,blocked,none
P0129,C00,12.45,partially_blocked,moderate
P0129,C01,47.64,clear,minor
P0129,C02,22.29,blocked,significant
P0129,C03,20.45,partially_blocked,moderate
P0129,C04,17.61,clear,moderate
P0129,C05,12.7,partially_blocked,none
P0129,C06,22.55,clear,none
P0129,C07,14.61,partially_blocked,moderate
P0129,C08,20.2,partially_blocked,minor
P0129,C09,19.07,clear,none
P0130,C00,33.09,clear,minor
P0130,C01,2.59,partially_blocked,none
P0130,C02,15.46,partially_blocked,none
P0130,C03,25.5,clear,minor
P0130,C04,55.68,clear,none
P0130,C05,62.2,partially_blocked,minor
P0130,C06,10.58,partially_blocked,none
P0130,C07,8.07,clear,none
P0130,C08,46.68,blocked,minor
P0130,C09,29.01,partially_blocked,none
P0131,C00,7.29,clear,minor
P0131,C01,23.67,clear,moderate
P0131,C02,11.98,clear,significant
P0131,C03,18.91,partially_blocked,none
P0131,C04,4.09,partially_blocked,minor
P0131,C05,13.46,blocked,moderate
P0131,C06,24.09,partially_blocked,minor
P0131,C07,7.55,clear,minor
P0131,C08,32.48,partially_blocked,moderate
P0131,C09,18.15,blocked,minor
P0132,C00,4.1,partially_blocked,moderate
P0132,C01,22.22,partially_blocked,significant
P0132,C02,13.15,partially_blocked,none
P0132,C03,25.06,clear,significant
P0132,C04,38.69,clear,minor
P0132,C05,6.98,clear,moderate
P0132,C06,41.17,clear,none
P0132,C07,9.73,partially_blocked,significant
P0132,C08,32.65,clear,minor
P0132,C09,45.68,clear,moderate
P0133,C00,28.25,clear,moderate
P0133,C01,12.79,clear,none
P0133,C02,13.72,clear,minor
P0133,C03,10.88,clear,moderate
P0133,C04,2.52,partially_blocked,minor
P0133,C05,22.56,clear,moderate
P0133,C06,11.59,clear,none
P0133,C07,64.15,blocked,minor
P0133,C08,26.0,partially_blocked,none
P0133,C09,24.26,partially_blocked,significant
P0134,C00,13.85,partially_blocked,minor
P0134,C01,7.37,partially_blocked,minor
P0134,C02,20.21,clear,moderate
P0134,C03,32.35,clear,significant
P0134,C04,43.03,partially_blocked,moderate
P0134,C05,27.59,clear,moderate
P0134,C06,40.16,clear,extreme
P0134,C07,28.82,blocked,moderate
P0134,C08,39.46,partially_blocked,minor
P0134,C09,35.47,partially_blocked,none
P0135,C00,51.37,clear,none
P0135,C01,22.73,partially_blocked,none
P0135,C02,14.05,partially_blocked,none
P0135,C03,58.18,clear,moderate
P0135,C04,5.89,blocked,none
P0135,C05,35.53,clear,significant
P0135,C06,33.05,clear,significant
P0135,C07,38.71,partially_blocked,moderate
P0135,C08,2.0,partially_blocked,none
P0135,C09,5.42,clear,none
P0136,C00,35.53,blocked,none
P0136,C01,34.67,partially_blocked,moderate
P0136,C02,27.31,partially_blocked,none
P0136,C03,73.09,clear,none
P0136,C04,23.42,partially_blocked,none
P0136,C05,14.85,partially_blocked,none
P0136,C06,4.28,clear,minor
P0136,C07,12.45,clear,minor
P0136,C08,49.09,clear,moderate
P0136,C09,13.82,clear,moderate
P0137,C00,63.66,clear,moderate
P0137,C01,38.21,clear,none
P0137,C02,30.11,clear,minor
P0137,C03,31.25,partially_blocked,none
P0137,C04,30.5,partially_blocked,minor
P0137,C05,28.66,clear,moderate
P0137,C06,37.78,partially_blocked,moderate
P0137,C07,60.37,partially_blocked,minor
P0137,C08,39.95,clear,none
P0137,C09,52.22,partially_blocked,minor
P0138,C00,35.04,clear,minor
P0138,C01,50.71,clear,moderate
P0138,C02,37.8,clear,none
P0138,C03,59.32,clear,extreme
P0138,C04,60.2,clear,none
P0138,C05,8.29,clear,none
P0138,C06,45.33,partially_blocked,none
P0138,C07,44.14,partially_blocked,moderate
P0138,C08,15.78,partially_blocked,significant
P0138,C09,25.43,blocked,minor
P0139,C00,15.67,blocked,none
P0139,C01,54.08,clear,minor
P0139,C02,36.87,partially_blocked,minor
P0139,C03,8.76,partially_blocked,moderate
P0139,C04,38.64,partially_blocked,extreme
P0139,C05,10.09,partially_blocked,none
P0139,C06,17.94,partially_blocked,minor
P0139,C07,15.49,blocked,minor
P0139,C08,37.75,clear,minor
P0139,C09,29.98,partially_blocked,minor
P0140,C00,31.84,partially_blocked,moderate
P0140,C01,61.63,blocked,minor
P0140,C02,5.58,clear,moderate
P0140,C03,27.43,clear,minor
P0140,C04,32.1,clear,none
P0140,C05,55.69,clear,extreme
P0140,C06,8.94,partially_blocked,moderate
P0140,C07,19.53,partially_blocked,moderate
P0140,C08,13.86,partially_blocked,moderate
P0140,C09,2.0,partially_blocked,none
P0141,C00,20.27,partially_blocked,none
P0141,C01,4.26,clear,minor
P0141,C02,46.21,partially_blocked,none
P0141,C03,12.09,blocked,none
P0141,C04,28.57,blocked,none
P0141,C05,33.39,clear,significant
P0141,C06,6.69,partially_blocked,extreme
P0141,C07,26.33,blocked,minor
P0141,C08,8.72,clear,none
P0141,C09,29.07,blocked,minor
P0142,C00,5.58,clear,none
P0142,C01,34.85,clear,none
P0142,C02,17.85,clear,moderate
P0142,C03,21.26,clear,none
P0142,C04,17.97,partially_blocked,minor
P0142,C05,10.02,clear,moderate
P0142,C06,21.88,blocked,none
P0142,C07,2.0,partially_blocked,none
P0142,C08,18.09,blocked,moderate
P0142,C09,22.17,clear,significant
P0143,C00,38.31,partially_blocked,moderate
P0143,C01,2.42,partially_blocked,none
P0143,C02,44.06,partially_blocked,moderate
P0143,C03,11.39,blocked,moderate
P0143,C04,21.36,partially_blocked,none
P0143,C05,27.88,partially_blocked,minor
P0143,C06,56.85,partially_blocked,none
P0143,C07,40.53,partially_blocked,none
P0143,C08,20.3,clear,none
P0143,C09,6.6,blocked,minor
P0144,C00,32.28,clear,extreme
P0144,C01,24.21,clear,minor
P0144,C02,43.25,partially_blocked,minor
P0144,C03,21.78,clear,moderate
P0144,C04,14.01,partially_blocked,moderate
P0144,C05,41.92,clear,minor
P0144,C06,51.18,blocked,moderate
P0144,C07,19.22,clear,significant
P0144,C08,2.0,partially_blocked,minor
P0144,C09,25.39,blocked,moderate
P0145,C00,18.76,clear,significant
P0145,C01,22.79,clear,moderate
P0145,C02,36.18,partially_blocked,none
P0145,C03,5.22,partially_blocked,minor
P0145,C04,15.85,clear,moderate
P0145,C05,13.03,clear,none
P0145,C06,15.59,partially_blocked,minor
P0145,C07,43.01,partially_blocked,minor
P0145,C08,40.2,clear,moderate
P0145,C09,37.87,clear,none
P0146,C00,35.08,blocked,none
P0146,C01,12.24,blocked,minor
P0146,C02,13.54,partially_blocked,none
P0146,C03,18.48,partially_blocked,minor
P0146,C04,13.32,clear,moderate
P0146,C05,40.48,blocked,moderate
P0146,C06,16.22,clear,minor
P0146,C07,22.67,blocked,moderate
P0146,C08,7.84,partially_blocked,moderate
P0146,C09,56.81,partially_blocked,none
P0147,C00,17.01,partially_blocked,minor
P0147,C01,42.15,clear,minor
P0147,C02,14.72,clear,none
P0147,C03,36.09,clear,minor
P0147,C04,32.48,blocked,moderate
P0147,C05,8.14,partially_blocked,moderate
P0147,C06,13.5,partially_blocked,significant
P0147,C07,35.2,blocked,minor
P0147,C08,9.13,partially_blocked,none
P0147,C09,22.26,partially_blocked,significant
P0148,C00,68.38,blocked,moderate
P0148,C01,35.15,blocked,moderate
P0148,C02,39.57,clear,significant
P0148,C03,9.85,partially_blocked,significant
P0148,C04,63.51,blocked,moderate
P0148,C05,28.8,clear,minor
P0148,C06,45.82,clear,minor
P0148,C07,4.53,clear,none
P0148,C08,20.44,partially_blocked,moderate
